Recency,Frequency,AIT,Average Order Value,is_using_app,has_acc_manager,Cross_category_Count,Avg_Spend_Last_90,Spending_Velocity,probability_alive,T,churn_label,price_group,item_category,Monetary,Is_credit_limit
122,14,27.76923076923077,24609.105263157893,Yes,Yes,6,8795.454545454546,0.3574065148407551,0.7680442637273334,464.0,0,SEG_1,CAT_3,2526316.4085889175,0
508,3,15.5,58795.5,No,Yes,7,,0.0,0.0462740778619422,520.0,1,SEG_1,CAT_3,2997223.0868456056,0
491,5,99.75,75756.83333333333,No,Yes,4,,0.0,0.482956861843217,871.0,1,SEG_2,CAT_6,2459001.4663379523,0
833,1,0.0,15086.0,No,Yes,1,,0.0,1.0,814.0,1,SEG_1,CAT_2,221495.47588636656,0
876,1,0.0,12931.0,No,Yes,1,,0.0,1.0,857.0,1,SEG_1,CAT_2,199224.6684943625,0
316,7,129.33333333333334,40558.0,No,Yes,3,,0.0,0.8286832784791164,1073.0,1,SEG_2,CAT_3,1878460.5338430023,0
792,4,0.3333333333333333,64602.0,No,Yes,3,,0.0,0.0516075166749232,774.0,1,SEG_2,CAT_6,1866758.5412402763,0
114,10,84.77777777777777,4061.071428571429,No,Yes,2,5417.0,1.333884442881013,0.9486392279137618,858.0,0,SEG_1,CAT_2,569380.0102596856,0
106,33,23.90625,7997.090909090909,No,Yes,2,6552.0,0.8192979265187341,0.8571897124106095,852.0,0,SEG_1,CAT_2,1587826.2021724987,0
112,33,30.0,18626.340425531915,No,Yes,7,13591.333333333334,0.7296835031911646,0.9214372627331168,1053.0,0,SEG_2,CAT_2,4323160.839050892,0
398,5,108.0,51443.57142857143,No,Yes,4,,0.0,0.6462631022941392,811.0,1,SEG_1,CAT_6,2030047.307133892,0
290,5,184.75,5922.6,No,Yes,3,,0.0,0.8949399857324353,1010.0,1,SEG_2,CAT_2,359830.5547000963,0
780,3,47.0,62397.375,No,Yes,6,,0.0,0.0949026909523174,855.0,0,SEG_2,CAT_3,2643778.964885581,0
673,10,48.0,5360.454545454545,No,Yes,4,,0.0,0.0216389889761172,1086.0,1,SEG_2,CAT_6,578202.5000565801,0
94,9,41.5,4581.4,No,Yes,4,1400.0,0.3055834461081765,0.910452435903219,407.0,0,SEG_1,CAT_1,488326.45981468674,0
207,6,150.4,12007.285714285714,No,Yes,3,,0.0,0.9110706414795212,940.0,1,SEG_1,CAT_6,730001.0045460463,0
410,2,450.0,19302.11111111111,No,Yes,6,,0.0,0.8614991675518373,841.0,1,SEG_1,CAT_2,1156078.9436836524,1
864,1,0.0,99706.5,No,Yes,8,,0.0,1.0,845.0,1,SEG_1,CAT_3,3969150.0933821076,0
429,7,90.83333333333331,15953.0,No,Yes,3,,0.0,0.517050126957826,955.0,0,SEG_1,CAT_2,1017632.1076553755,0
167,9,63.125,25049.15,No,Yes,8,7250.0,0.2894309786958838,0.8694388134323923,653.0,1,SEG_1,CAT_5,2651130.154719549,0
91,213,3.683962264150944,178257.51778656128,Yes,Yes,9,182751.05405405405,1.0252081164558409,0.0023279362687984,853.0,0,SEG_4,CAT_6,126701687.40577129,1
91,213,3.683962264150944,178257.51778656128,Yes,Yes,9,182751.05405405405,1.0252081164558409,0.0023279362687984,853.0,0,SEG_4,CAT_6,128540160.22858335,1
85,65,10.328125,15568.779411764706,Yes,Yes,4,14545.5,0.934273626422412,0.4593387161584988,727.0,0,SEG_1,CAT_2,5153706.747025144,0
185,10,79.77777777777777,84369.82352941176,Yes,Yes,5,,0.0,0.8831932862769396,884.0,0,SEG_1,CAT_4,6850324.890533941,0
401,1,0.0,169950.66666666666,No,Yes,0,,0.0,1.0,382.0,1,SEG_2,CAT_15,2686979.0350114936,0
143,6,145.4,62737.52941176471,No,Yes,5,36320.333333333336,0.5789251453456573,0.9371190489225728,851.0,1,SEG_1,CAT_6,5198477.922981832,0
596,9,33.125,8403.133333333333,No,Yes,4,,0.0,0.5391163099927522,842.0,1,SEG_1,CAT_6,927761.6947858593,0
193,4,160.66666666666666,14392.0,No,Yes,1,,0.0,0.8977141727061078,656.0,1,SEG_2,CAT_1,573146.7378931694,0
91,7,130.16666666666666,54293.642857142855,No,Yes,4,33862.63636363636,0.6236943145026306,0.9570625500914652,853.0,1,SEG_1,CAT_3,3819142.115950827,1
268,1,0.0,21552.0,No,Yes,1,,0.0,1.0,249.0,1,SEG_2,CAT_2,286664.4847385602,0
330,3,255.0,8426.333333333334,No,Yes,2,,0.0,0.8633008130872775,821.0,1,SEG_1,CAT_2,319820.466903972,0
598,1,0.0,30825.0,No,Yes,1,,0.0,1.0,579.0,1,SEG_2,CAT_6,367111.442343498,0
141,25,32.791666666666664,77470.69642857143,No,Yes,13,12681.777777777776,0.163697738143744,0.8379090832408779,909.0,0,SEG_2,CAT_6,18451288.881574966,1
862,4,3.0,38000.0,No,Yes,1,,0.0,0.0695409121466675,852.0,1,SEG_1,CAT_4,1052954.180554261,0
769,1,0.0,3680.0,No,Yes,2,,0.0,1.0,750.0,1,SEG_2,CAT_6,140957.7999993377,0
616,15,17.714285714285715,71590.43181818182,No,Yes,7,,0.0,2.733387581182752e-05,845.0,1,SEG_1,CAT_3,14381720.69803531,0
834,1,0.0,8621.0,No,Yes,1,,0.0,1.0,815.0,1,SEG_2,CAT_2,152204.06535062255,0
564,4,80.66666666666667,763.75,No,Yes,2,,0.0,0.5276221493163329,787.0,1,SEG_2,CAT_5,82267.02205089627,0
378,4,234.0,15560.5,No,Yes,2,,0.0,0.8564612353771732,1061.0,1,SEG_2,CAT_6,593551.7096996674,0
154,4,121.0,2601.5,No,Yes,4,886.5,0.3407649433019412,0.8964229310001584,498.0,1,SEG_1,CAT_2,169769.83672634728,0
112,12,66.81818181818181,17909.53846153846,No,Yes,3,23539.666666666668,1.3143647848446325,0.9417143916088124,828.0,1,SEG_1,CAT_3,1439934.1090704086,0
80,10,85.44444444444444,114350.0,No,Yes,6,198900.0,1.7393965894184522,0.9623191848963693,830.0,0,SEG_2,CAT_2,11966687.38538963,0
142,5,220.75,31605.0,No,Yes,1,2400.0,0.0759373516848599,0.9437831506035872,1006.0,1,SEG_2,CAT_7,1075513.9129907067,0
841,2,19.0,163747.33333333334,No,Yes,3,,0.0,0.1063246288684793,841.0,1,SEG_1,CAT_3,2601462.2508070776,0
98,8,106.42857142857144,79331.24,No,Yes,7,2173.0,0.0273914790692796,0.9541257720916266,824.0,1,SEG_2,CAT_6,9226184.120451726,0
604,8,61.285714285714285,15828.3,No,Yes,4,,0.0,0.2445076536518625,1014.0,1,SEG_2,CAT_10,1077014.4489476176,0
288,7,137.0,19125.777777777777,No,Yes,4,,0.0,0.8800937645734392,1091.0,1,SEG_2,CAT_4,1147165.174972314,0
86,21,38.75,34554.13636363636,No,Yes,6,34357.75,0.9943165599171788,0.9512584489782896,842.0,0,SEG_1,CAT_3,3821950.879800389,0
93,23,35.27272727272727,13410.521739130434,No,Yes,1,13103.0,0.9770686223017618,0.9378804435632772,850.0,0,SEG_1,CAT_2,1794401.1878938214,0
147,17,45.0625,37718.59459459459,No,Yes,10,26394.285714285717,0.6997685358634292,0.8812285387680328,849.0,1,SEG_1,CAT_6,6663007.410442617,0
87,51,19.82,19298.09638554217,No,Yes,5,40819.25,2.115195674459432,0.9327618477574992,1059.0,1,SEG_1,CAT_6,7692572.22694832,1
92,158,6.369426751592357,27571.961904761905,Yes,Yes,10,51108.0,1.853622175184176,0.0772939754006543,1073.0,0,SEG_1,CAT_4,23390056.962240703,0
468,13,32.25,61634.68965517241,Yes,Yes,7,,0.0,0.0216200265128044,836.0,1,SEG_1,CAT_6,8483466.015814908,0
111,23,28.045454545454547,17071.03846153846,No,Yes,3,25853.666666666668,1.5144753334670131,0.8757279025452978,709.0,0,SEG_1,CAT_6,2401733.10129849,0
556,1,0.0,165000.0,No,Yes,1,,0.0,1.0,537.0,1,SEG_1,CAT_3,1102729.6380925302,0
247,3,112.0,23443.8,Yes,Yes,3,,0.0,0.7910405783218812,452.0,0,SEG_1,CAT_2,883042.829993707,1
674,3,95.5,5496.0,No,Yes,2,,0.0,0.345779508030867,846.0,1,SEG_1,CAT_2,291192.17141221813,0
529,4,112.0,9563.5,No,Yes,3,,0.0,0.5088434637473942,846.0,1,SEG_1,CAT_2,573096.2041796063,0
263,1,0.0,4000.0,No,Yes,1,,0.0,1.0,244.0,1,SEG_2,CAT_9,98565.84778152007,0
188,26,27.16,35629.64102564102,No,Yes,5,,0.0,0.5028369760361179,848.0,1,SEG_1,CAT_6,6630514.919616615,0
113,17,47.0,30599.8,No,Yes,5,4397.0,0.1436937496323505,0.926649852236916,846.0,1,SEG_1,CAT_2,3112593.127564522,1
445,5,97.5,18764.25,No,Yes,6,,0.0,0.5314946425326997,816.0,1,SEG_1,CAT_3,1384090.3850274475,0
386,8,16.142857142857142,11817.625,No,Yes,4,,0.0,0.0020209257450943,480.0,0,SEG_2,CAT_1,773964.8945757166,0
94,31,32.43333333333333,33194.97368421053,Yes,Yes,5,42456.75,1.2790114070852514,0.9436274992534244,1048.0,1,SEG_1,CAT_2,6113377.908201408,0
272,6,157.8,7049.875,No,Yes,2,,0.0,0.9057078457753356,1042.0,1,SEG_2,CAT_6,567786.6290086461,0
631,3,116.5,6335.857142857143,No,Yes,5,,0.0,0.4594433836740321,845.0,1,SEG_1,CAT_2,479444.1414666012,0
451,17,25.875,61173.94736842105,No,Yes,5,,0.0,0.003229315319683,846.0,1,SEG_1,CAT_3,5626767.821495402,0
326,6,107.2,22937.5,No,Yes,2,,0.0,0.7993290932282431,843.0,1,SEG_1,CAT_1,993058.0920554288,0
241,9,78.875,28691.235294117647,No,Yes,5,,0.0,0.8499539871789934,853.0,1,SEG_2,CAT_2,2596012.331600939,0
86,9,96.5,77386.54545454546,No,Yes,6,12845.0,0.1659849257329204,0.9594822762980392,839.0,1,SEG_1,CAT_3,8191843.0156226335,0
164,14,72.0,9807.882352941177,No,Yes,7,6518.666666666667,0.6646354872631457,0.918373232817142,1081.0,1,SEG_2,CAT_2,1112306.2897225388,0
154,10,82.77777777777777,49449.5,No,Yes,6,40012.0,0.8091487274896612,0.9176168249122076,880.0,1,SEG_1,CAT_4,3020162.845788372,0
297,3,135.0,27991.25,No,Yes,4,,0.0,0.7851932868404676,548.0,0,SEG_1,CAT_6,852587.4440145883,0
80,146,7.124137931034483,65383.74493927125,Yes,Yes,10,70192.0,1.0735389975779863,0.5416442346261235,1094.0,0,SEG_1,CAT_3,53196907.267636,0
113,27,28.807692307692307,26042.567567567567,No,Yes,6,8320.0,0.3194769478245077,0.8772760642602809,843.0,0,SEG_1,CAT_1,4700123.831871678,0
391,5,110.5,39514.46153846154,No,Yes,9,,0.0,0.6652454072761034,814.0,1,SEG_1,CAT_6,2700646.864501197,1
185,17,53.75,37140.875,No,Yes,6,,0.0,0.8445248903119318,1026.0,1,SEG_2,CAT_5,4400087.349425629,1
148,16,30.33333333333333,25728.157894736843,No,Yes,6,38814.857142857145,1.508652788188828,0.8193703433425547,584.0,1,SEG_1,CAT_2,4757392.06455157,0
91,12,91.36363636363636,5082.666666666667,No,Yes,4,1800.2,0.3541841552990556,0.9658144616267886,1077.0,1,SEG_2,CAT_2,673211.0145899627,0
112,30,24.86206896551724,30866.657894736843,No,Yes,9,60407.454545454544,1.9570455198440768,0.8497500725434222,814.0,0,SEG_1,CAT_3,5711648.491847002,0
95,3,94.5,4526.0,No,Yes,3,5603.666666666667,1.2381057593165414,0.9043660698020788,265.0,0,SEG_1,CAT_2,247091.15507244694,0
84,51,13.32,188214.6212121212,No,Yes,10,7419.285714285715,0.0394192845726052,0.8416624486945173,731.0,0,SEG_2,CAT_2,44199890.01725819,0
322,18,31.764705882352946,45113.55172413793,No,Yes,5,,0.0,0.0616842501067734,843.0,1,SEG_1,CAT_3,6268348.929097686,0
676,1,0.0,1978.0,No,Yes,1,,0.0,1.0,657.0,1,SEG_2,CAT_8,53581.90108495912,0
833,2,1.0,102608.6,No,Yes,5,,0.0,0.0477396308401808,815.0,1,SEG_1,CAT_6,2697076.7413964816,0
108,5,186.25,76902.5,No,Yes,6,7500.0,0.0975260882286011,0.9452944049610374,834.0,1,SEG_1,CAT_3,4537893.157641523,0
123,15,52.0,231506.1052631579,No,Yes,7,52643.6,0.227396162793024,0.9239365217582328,832.0,1,SEG_1,CAT_4,34644885.04758609,0
848,1,0.0,20690.0,No,Yes,1,,0.0,1.0,829.0,1,SEG_1,CAT_2,273054.61322442215,0
87,32,32.516129032258064,9398.3125,No,Yes,4,6691.166666666667,0.7119540520350507,0.955910107010542,1076.0,0,SEG_2,CAT_8,1754099.9834201112,0
598,5,62.25,103769.14285714286,No,Yes,4,,0.0,0.2896511159131963,828.0,1,SEG_1,CAT_3,6964571.862503317,0
156,8,134.28571428571428,9049.222222222224,No,Yes,4,-6000.0,-0.6630404086293481,0.942170791627356,1077.0,1,SEG_1,CAT_2,713886.7707190822,0
167,5,153.25,27530.5,No,Yes,3,8100.0,0.2942191387733605,0.9199093680955706,761.0,0,SEG_1,CAT_2,1103754.8224149388,0
115,12,59.72727272727273,14231.666666666666,No,Yes,3,8265.0,0.5807471600890034,0.9339126330723329,753.0,0,SEG_1,CAT_7,1134165.865620049,0
861,2,176.0,9439.5,No,Yes,2,,0.0,0.527082303383142,1018.0,1,SEG_1,CAT_2,253174.12806748864,0
329,5,128.25,10773.333333333334,No,Yes,4,,0.0,0.8305380683174375,823.0,1,SEG_1,CAT_2,605186.4635517307,1
286,5,174.25,3741.1666666666665,No,Yes,2,,0.0,0.8753299874839736,964.0,1,SEG_2,CAT_9,296442.87201543653,0
179,39,24.44736842105263,67249.77358490566,Yes,Yes,5,95690.0,1.4229044188407172,0.4029949437051794,1089.0,0,SEG_1,CAT_2,15794549.534388598,1
127,7,121.83333333333331,6403.0,No,Yes,3,8899.333333333334,1.389869332083919,0.9418626334656168,839.0,0,SEG_1,CAT_6,524019.26972751605,0
288,4,201.33333333333331,24341.75,No,Yes,2,,0.0,0.8755168074674374,873.0,0,SEG_2,CAT_10,783036.6192271842,0
856,1,0.0,39200.0,No,Yes,2,,0.0,1.0,837.0,1,SEG_1,CAT_2,689888.9369236642,0
802,2,42.0,145287.4,No,Yes,4,,0.0,0.2002412430534164,825.0,1,SEG_1,CAT_6,3681160.750545342,0
851,1,0.0,62365.0,No,Yes,3,,0.0,1.0,832.0,0,SEG_1,CAT_6,1209462.7372029796,0
211,2,584.0,116763.0,No,Yes,1,,0.0,0.9139794790432128,776.0,1,SEG_2,CAT_2,1446815.6215311892,0
190,6,131.6,165889.52,No,Yes,5,,0.0,0.9079015555521224,829.0,1,SEG_1,CAT_6,17854728.941721693,0
423,5,144.25,37348.8,No,Yes,3,,0.0,0.7359249203475194,981.0,1,SEG_1,CAT_3,1208925.0937227074,0
94,39,26.710526315789476,22521.28813559322,No,Yes,10,29414.25,1.3060642811772818,0.9258170748016452,1090.0,1,SEG_1,CAT_3,6354844.862110488,0
442,2,650.0,15646.5,No,Yes,2,,0.0,0.8824040942177018,1073.0,1,SEG_1,CAT_6,370888.87003297004,0
459,2,0.0,16243.5,No,Yes,1,,0.0,1.0,440.0,1,SEG_2,CAT_2,381518.1990877102,0
88,106,9.685714285714283,11487.464,Yes,Yes,10,11115.434782608696,0.9676143300739568,0.5284185702927272,1086.0,0,SEG_1,CAT_3,6883139.899174783,0
756,6,20.0,51075.6,No,Yes,5,,0.0,0.0214725606264847,837.0,1,SEG_1,CAT_1,2691166.092264781,0
94,198,3.8527918781725887,33342.39772727273,No,Yes,12,6572.538461538462,0.1971225499527405,0.0003579867793087,834.0,0,SEG_1,CAT_7,34652286.72818218,0
584,2,270.0,90145.5,No,Yes,3,,0.0,0.7420324654336069,835.0,1,SEG_1,CAT_2,2031776.0930523784,0
158,6,152.4,50985.57142857143,No,Yes,4,17241.0,0.3381544918870605,0.9328886892505078,901.0,1,SEG_1,CAT_4,2011611.5545644483,0
492,2,330.0,35991.0,No,Yes,1,,0.0,0.8058245863942306,803.0,0,SEG_1,CAT_2,648586.113758805,1
102,14,27.76923076923077,779384.2,No,Yes,9,100800.0,0.1293328758781612,0.8643788617271764,444.0,0,SEG_2,CAT_6,51585132.64502579,0
322,27,30.46153846153846,10793.862068965518,No,Yes,3,,0.0,0.1033347020410859,1095.0,1,SEG_1,CAT_6,1812546.280520936,0
301,2,550.0,25021.5,No,Yes,1,,0.0,0.8964441365434683,832.0,1,SEG_1,CAT_2,520526.36836684786,0
741,1,0.0,2450968.6666666665,No,Yes,1,,0.0,1.0,722.0,1,SEG_4,CAT_3,29484338.879906483,0
84,57,18.375,4095.2125,No,Yes,3,2392.333333333333,0.5841780697175869,0.899390980727991,1094.0,0,SEG_2,CAT_6,1893995.6151284105,0
689,6,33.0,117111.5,No,Yes,3,,0.0,0.0937143922980886,835.0,1,SEG_4,CAT_6,3556864.9276528894,0
198,10,72.44444444444444,60904.083333333336,Yes,Yes,5,,0.0,0.864119775641401,831.0,1,SEG_1,CAT_3,3691663.9936398175,0
84,41,19.125,105010.52380952382,Yes,Yes,9,101480.75,0.966386475550523,0.9059611746077104,830.0,0,SEG_1,CAT_2,34792875.08548497,0
850,1,0.0,18000.0,No,Yes,1,,0.0,1.0,831.0,1,SEG_1,CAT_2,244375.14594525943,0
287,11,77.2,41609.41666666666,No,Yes,5,,0.0,0.7634507956434422,1040.0,0,SEG_3,CAT_2,2645245.0247731353,0
233,23,27.454545454545453,175012.93181818182,No,Yes,7,,0.0,0.28305476992881,818.0,1,SEG_1,CAT_6,31290859.080470968,0
381,4,190.0,7061.166666666667,No,Yes,3,,0.0,0.8199901598744381,932.0,1,SEG_2,CAT_1,464720.34170732053,0
854,1,0.0,6466.0,No,Yes,1,,0.0,1.0,835.0,1,SEG_1,CAT_2,122846.04944137501,0
298,5,47.75,44346.16666666666,No,Yes,5,,0.0,0.7017151952725285,470.0,1,SEG_1,CAT_6,1609578.2781486853,0
368,5,121.5,9569.875,No,Yes,3,,0.0,0.7941993438004803,835.0,1,SEG_1,CAT_2,675258.0138020104,0
508,16,22.6,46901.26470588235,No,Yes,9,,0.0,0.0006179655375133,828.0,1,SEG_1,CAT_6,7642168.359688767,0
206,7,108.0,7208.222222222223,No,Yes,3,,0.0,0.8851590720494271,835.0,1,SEG_1,CAT_6,609199.6170290436,0
177,6,135.2,8300.714285714286,No,Yes,2,10259.0,1.23591773513467,0.9170021554514972,834.0,1,SEG_1,CAT_2,576083.0250602006,0
128,6,167.6,79223.65,No,Yes,5,15161.0,0.1913696225811358,0.946791345201775,947.0,1,SEG_1,CAT_3,7548871.813023134,0
420,4,192.66666666666663,16895.4,No,Yes,2,,0.0,0.8006542478437444,979.0,1,SEG_2,CAT_6,732365.8303646693,0
81,24,43.130434782608695,37879.82142857143,No,Yes,4,8658.0,0.2285649634417118,0.96849313543442,1054.0,0,SEG_2,CAT_3,5159598.842715832,0
505,3,172.0,4532.333333333333,No,Yes,3,,0.0,0.6967972264056956,830.0,1,SEG_2,CAT_2,210694.88939388035,0
129,19,48.22222222222222,43153.96153846154,No,Yes,4,34275.0,0.7942492132373977,0.9244371067832684,978.0,0,SEG_2,CAT_6,5477168.562438682,0
123,5,240.75,33413.0,No,Yes,5,13866.0,0.414988178253973,0.9500705563083536,1067.0,1,SEG_2,CAT_6,2526528.7275592764,0
818,3,15.5,67065.71428571429,No,Yes,5,,0.0,0.014550007008546,830.0,1,SEG_1,CAT_6,2536624.370801424,0
129,7,119.66666666666669,29731.055555555555,No,Yes,4,41860.2,1.4079621196691077,0.9409888764522784,828.0,1,SEG_1,CAT_3,2781925.5601369124,0
598,3,125.0,13976.666666666666,No,Yes,2,,0.0,0.5139416881217765,829.0,0,SEG_1,CAT_2,461888.43817990436,0
133,7,119.33333333333331,10948.0,No,Yes,4,10614.5,0.9695378151260504,0.9394699147923312,830.0,0,SEG_2,CAT_2,790819.7137883657,0
98,47,16.347826086956523,9414.458333333334,No,Yes,3,10784.4,1.1455146560919152,0.7208408319038521,831.0,0,SEG_1,CAT_6,2433196.1644452848,0
462,8,38.57142857142857,427988.7,No,Yes,3,,0.0,0.1626255643673797,713.0,1,SEG_4,CAT_2,18158535.443206917,0
100,7,163.5,11251.714285714286,No,Yes,3,7275.0,0.6465681419974099,0.954828600384279,1062.0,1,SEG_1,CAT_5,691120.1114923924,0
266,4,264.0,18671.0,No,Yes,2,,0.0,0.9077085777426808,1039.0,1,SEG_1,CAT_2,853012.5222324845,0
415,2,658.0,17252.666666666668,No,Yes,3,,0.0,0.8872831145656879,1054.0,1,SEG_1,CAT_1,526932.6714301682,0
175,6,161.2,49583.333333333336,No,Yes,1,53017.0,1.0692504201680673,0.9294984555056068,962.0,0,SEG_1,CAT_2,1735653.4972709923,0
711,6,27.4,177178.7142857143,No,Yes,7,,0.0,0.0028096195858763,829.0,1,SEG_1,CAT_3,11197431.598916199,0
133,27,34.26923076923077,44437.2962962963,No,Yes,4,9375.0,0.2109714312385242,0.8788056237804845,1005.0,0,SEG_2,CAT_2,5820367.480986938,0
90,30,33.37931034482759,23220.571428571428,No,Yes,6,2241.0,0.0965092528792204,0.9565941522225366,1039.0,1,SEG_1,CAT_4,4040480.6880199946,0
241,15,59.21428571428572,21563.52173913044,No,Yes,6,,0.0,0.7518063912956378,1051.0,1,SEG_2,CAT_6,2635443.8774269465,0
583,3,132.5,200624.7142857143,No,Yes,4,,0.0,0.5490107688720877,829.0,1,SEG_1,CAT_3,6713095.510002154,0
394,7,69.16666666666667,28465.571428571428,No,Yes,3,,0.0,0.3940942860727283,790.0,1,SEG_1,CAT_1,1260704.5239062842,0
302,17,34.1875,98708.03125,No,Yes,6,,0.0,0.0940699485103311,830.0,1,SEG_1,CAT_6,14383818.039106384,0
994,4,27.666666666666668,14590.75,No,Yes,2,,0.0,0.0055359122648276,1058.0,1,SEG_2,CAT_2,576839.375528389,0
133,20,32.94736842105263,28535.83870967742,No,Yes,8,17677.333333333332,0.6194783168345558,0.8041434186607781,740.0,0,SEG_2,CAT_6,4375244.143751853,0
805,2,36.0,216114.66666666663,No,Yes,6,,0.0,0.1769374745903352,822.0,1,SEG_1,CAT_3,9065146.878063904,0
202,2,677.0,14971.333333333334,No,Yes,2,,0.0,0.9192957099082664,860.0,0,SEG_2,CAT_6,482722.1977169983,0
414,3,211.5,116987.8,No,Yes,1,,0.0,0.799464720100169,818.0,1,SEG_4,CAT_16,2980146.636109154,0
198,8,92.85714285714286,41623.5,No,Yes,3,,0.0,0.8788860880078039,829.0,0,SEG_1,CAT_6,1918959.2439505719,0
752,1,0.0,917029.6666666666,No,Yes,1,,0.0,1.0,733.0,1,SEG_4,CAT_3,12580281.385098036,0
1039,1,0.0,6379.0,No,Yes,1,,0.0,1.0,1020.0,1,SEG_1,CAT_2,121074.08710032397,0
93,13,83.58333333333333,10092.5,Yes,Yes,2,6465.5,0.6406242259103294,0.9650919697226475,1077.0,0,SEG_1,CAT_2,1004785.1069471505,0
841,1,0.0,344827.6666666667,No,Yes,3,,0.0,1.0,822.0,1,SEG_1,CAT_4,4980428.295822182,0
93,5,98.0,293550.0,No,Yes,2,889200.0,3.029126213592233,0.9340260892989934,466.0,1,SEG_2,CAT_2,6996692.3344813995,0
658,5,36.0,62712.66666666666,No,Yes,4,,0.0,0.0201588647589209,783.0,1,SEG_1,CAT_6,2092453.7126254775,0
108,7,123.16666666666669,42894.23809523809,No,Yes,6,7200.0,0.1678547124211377,0.9498016445492012,828.0,1,SEG_1,CAT_3,4435120.246111085,0
80,5,241.75,11165.0,No,Yes,4,5400.0,0.483654276757725,0.958255021948512,1028.0,1,SEG_2,CAT_4,559174.6498416153,0
80,155,4.896103896103896,32616.407582938387,Yes,Yes,11,30923.3,0.9480903107237336,0.0475974805470208,815.0,0,SEG_1,CAT_7,27756408.7549064,0
283,2,745.0,63820.5,No,Yes,2,,0.0,0.911291264598248,1009.0,1,SEG_1,CAT_1,935401.2053068866,1
84,6,150.4,270383.2727272727,No,Yes,4,95236.0,0.3522259311361381,0.9542351646851978,817.0,0,SEG_2,CAT_12,13314182.860169876,0
280,6,113.2,28677.42857142857,No,Yes,3,,0.0,0.8469376166729113,827.0,0,SEG_1,CAT_2,1271591.5477955628,0
87,20,46.68421052631579,23111.56,No,Yes,5,31638.0,1.3689253343348522,0.9608166294805704,955.0,1,SEG_1,CAT_3,2955118.3940921687,0
169,9,84.625,37251.6,No,Yes,6,527.0,0.0141470433484736,0.9006504583296513,827.0,0,SEG_1,CAT_3,2084742.9434562358,0
91,37,27.666666666666668,5443.056603773585,No,Yes,6,6567.125,1.2065141845938394,0.9351014277130674,1068.0,0,SEG_2,CAT_11,1699522.5513844301,0
90,51,14.16,12618.326923076924,No,Yes,4,8083.2,0.640592057035478,0.7457867398238235,779.0,0,SEG_1,CAT_6,3318992.9742503194,0
83,82,12.296296296296296,2331.2545454545457,No,Yes,2,1577.5,0.6766742838424882,0.770517072459993,1060.0,0,SEG_2,CAT_1,1557744.6874523836,0
83,49,20.14583333333333,17344.115942028984,No,Yes,3,11984.166666666666,0.690964400072196,0.9283101245786932,1031.0,0,SEG_2,CAT_1,5813887.153801232,0
163,16,44.73333333333333,26219.36,No,Yes,6,2227.5,0.0849563070952151,0.8448429306633544,815.0,0,SEG_1,CAT_1,3309303.91664253,0
275,4,226.0,1885.75,No,Yes,1,,0.0,0.9032365366474816,934.0,1,SEG_2,CAT_5,142027.6384678376,0
191,2,228.0,38377.5,No,Yes,2,,0.0,0.876474354497736,400.0,1,SEG_1,CAT_1,676052.5228929316,0
400,2,1.0,65690.75,No,Yes,3,,0.0,0.1412642120798657,382.0,1,SEG_2,CAT_1,1583339.8892236236,0
86,73,10.5,29895.905511811023,Yes,Yes,11,35454.294117647056,1.1859247448999353,0.5610586299149763,823.0,0,SEG_1,CAT_3,16338885.922088327,0
183,13,54.833333333333336,34242.36363636364,No,Yes,8,,0.0,0.834576741745653,822.0,1,SEG_1,CAT_3,3784120.91909651,0
84,84,12.325301204819278,32923.692307692305,No,Yes,10,23538.25,0.7149334825517281,0.8236954192088107,1088.0,0,SEG_1,CAT_11,15161771.013295105,0
237,9,94.875,8698.3,No,Yes,3,,0.0,0.8529218022329761,977.0,1,SEG_1,CAT_2,745615.0635033316,0
97,18,58.70588235294117,9333.782608695652,No,Yes,7,5227.0,0.5600087573424261,0.9606305950386712,1076.0,0,SEG_2,CAT_6,1337676.2763369228,0
203,37,25.05555555555556,8230.48,No,Yes,2,,0.0,0.1858538804163363,1086.0,1,SEG_2,CAT_1,2244829.750197875,0
459,8,93.42857142857144,20377.5,No,Yes,4,,0.0,0.6746474424978002,1094.0,1,SEG_2,CAT_2,1095246.2611473445,0
610,1,0.0,427500.0,No,Yes,1,,0.0,1.0,591.0,1,SEG_2,CAT_2,2334912.1547372155,0
428,3,213.5,38878.125,No,Yes,4,,0.0,0.7942419392525668,836.0,1,SEG_2,CAT_6,1804655.5119029554,0
141,29,32.535714285714285,22679.28947368421,No,Yes,6,13312.5,0.5869892888596482,0.8438481363232014,1033.0,1,SEG_1,CAT_3,4253259.332876288,0
842,1,0.0,3707.0,No,Yes,1,,0.0,1.0,823.0,1,SEG_1,CAT_2,94598.87188495942,0
150,4,223.0,65949.8,No,Yes,7,8415.5,0.1276046326145037,0.9320083173818284,800.0,1,SEG_2,CAT_6,3332957.0379151083,0
84,17,57.125,7607.055555555556,No,Yes,2,7360.0,0.967522840637712,0.96596480120487,979.0,1,SEG_2,CAT_1,991560.8935866441,0
555,1,0.0,39100.0,No,Yes,1,,0.0,1.0,536.0,1,SEG_2,CAT_4,435041.276071532,0
192,14,49.92307692307692,42005.13333333333,Yes,Yes,3,,0.0,0.8120886508950848,822.0,0,SEG_1,CAT_2,3201747.5143108177,0
